brand,price,year,mileage,color,vin,lot,state,country,condition
ford,2899,2011,190552.0,silver,2fmdk3gc4bbb02217,166951262,tennessee,usa,6 days left
dodge,5350,2018,39590.0,silver,3c4pdcgg5jt346413,167655728,georgia,usa,2 days left
ford,25000,2014,64146.0,blue,1ftfw1et4efc23745,167753855,virginia,usa,22 hours left
dodge,5700,2018,45561.0,white,2c4rdgeg9jr237989,167655771,texas,usa,2 days left
ford,5250,2017,63418.0,black,2fmpk3j92hbc12542,167656121,texas,usa,2 days left
dodge,10400,2009,107856.0,orange,2b3lj54t49h509675,167753874,georgia,usa,22 hours left
ford,20700,2013,100757.0,black,1ftfw1et7dfa47790,167753916,virginia,usa,22 hours left
ford,5210,2017,35714.0,white,2fmpk3j95hbb73607,167656124,texas,usa,2 days left
ford,38100,2013,54380.0,gray,1ft8w3dt5deb68569,167753923,virginia,usa,22 hours left
ford,6180,2017,46010.0,blue,2fmpk3j84hbc09276,167656125,texas,usa,2 days left
ford,20800,2013,105510.0,silver,1ftfw1efxdfa01008,167753937,virginia,usa,22 hours left
ford,4190,2017,44174.0,white,1fadp5auxhl109013,167656126,texas,usa,2 days left
ford,13000,2008,93698.0,white,1fdwf37r28eb95687,167754098,tennessee,usa,22 hours left
ford,5330,2017,37792.0,no_color,2fmpk3j9xhbb56401,167656127,texas,usa,2 days left
ford,13000,2003,58817.0,gray,1fahp60a63y107799,167754173,virginia,usa,22 hours left
ford,7320,2017,32366.0,gold,2fmpk4k96hbb16692,167656128,texas,usa,2 days left
ford,7000,2003,176567.0,white,1ftnx20p73ed69682,167754187,tennessee,usa,22 hours left
ford,6330,2017,38123.0,red,2fmpk3j85hbb79415,167656129,texas,usa,2 days left
ford,55000,2017,15273.0,black,1ft7w3bt5hee88155,167754310,pennsylvania,usa,3 days left
dodge,5580,2017,46829.0,gray,3c4pddeg7ht595704,167656130,texas,usa,2 days left
ford,54000,2017,26241.0,black,1ft7w3bt0hef02785,167754311,pennsylvania,usa,3 days left
ford,7760,2017,44794.0,gray,2fmpk4j87hbb21750,167656131,texas,usa,2 days left
ford,6650,2017,29942.0,black,1fmcu0gd8huc93883,167656254,texas,usa,2 days left
ford,4340,2017,25602.0,silver,1fmcu0gd7huc86259,167656255,texas,usa,2 days left
ford,4430,2017,31792.0,black,1fmcu0gd9huc37922,167656256,texas,usa,2 days left
ford,4140,2017,36732.0,black,1fmcu0gd5hud08310,167656257,texas,usa,2 days left
ford,4640,2017,36139.0,blue,1fmcu0g95huc13712,167656258,texas,usa,2 days left
ford,24000,2016,84413.0,black,1ftfw1ef1gfb13670,167754527,pennsylvania,usa,3 days left
ford,4140,2017,17617.0,white,1fmcu0gd5huc78080,167656259,texas,usa,2 days left
ford,11500,2016,36855.0,black,1fmcu9gx9gua57286,167754531,pennsylvania,usa,2 days left
ford,9110,2017,110316.0,white,1ftfw1ef5hkc50264,167656356,texas,usa,2 days left
ford,9300,2017,120353.0,white,1ftfw1ef4hkc50286,167656357,texas,usa,2 days left
dodge,39800,2015,3641.0,white,2c3cdzc95fh757310,167755377,pennsylvania,usa,2 days left
ford,15110,2017,39333.0,black,1ft7w2bt7hec41164,167656358,texas,usa,2 days left
ford,34000,2015,42930.0,white,1ft8w3b61fec52078,167755448,pennsylvania,usa,2 days left
ford,5990,2017,44929.0,black,1fm5k7b86hga87008,167656359,texas,usa,2 days left
ford,13600,2018,16971.0,black,1fadp3m26jl307477,167755490,south carolina,usa,21 hours left
ford,10780,2017,40455.0,white,1fm5k8ht0hga07252,167656360,texas,usa,2 days left
ford,13800,2018,23164.0,white,1fadp3j2xjl279400,167755491,south carolina,usa,21 hours left
ford,7070,2017,45191.0,white,1fm5k7d82hgb39148,167656361,texas,usa,2 days left
ford,8700,2018,21405.0,white,1fadp3k23jl219764,167755494,south carolina,usa,21 hours left
ford,8530,2017,42104.0,black,1fm5k7f80hga03159,167656362,texas,usa,2 days left
dodge,23100,2018,49496.0,white,1c4rdjdg2jc329601,167755496,south carolina,usa,21 hours left
ford,7000,2017,29882.0,white,1fm5k7d84hgc31359,167656363,texas,usa,2 days left
ford,17000,2018,34819.0,gold,1fmcu9hd6juc54783,167755501,south carolina,usa,21 hours left
ford,6980,2017,29168.0,gray,1fm5k7d8xhga68751,167656364,texas,usa,2 days left
dodge,25000,2018,28307.0,silver,2c3cdxjg6jh224431,167755814,michigan,usa,21 hours left
ford,9200,2017,21770.0,black,1ftew1ep8hfa10123,167656365,texas,usa,2 days left
ford,7070,2017,30318.0,black,1fm5k7d82hgb21314,167656366,texas,usa,2 days left
ford,28500,2017,48086.0,red,1ftew1ep2hkd15978,167755890,south carolina,usa,21 hours left
ford,23500,2017,57611.0,black,1fm5k8f80hgc67231,167755891,south carolina,usa,21 hours left
ford,10940,2017,84916.0,white,1ftew1ef1hke25038,167656368,texas,usa,2 days left
ford,32100,2017,24521.0,gray,1ftfw1eg1hfb38806,167755893,south carolina,usa,21 hours left
ford,6830,2017,35888.0,gold,1fm5k7dh9hgb05630,167656369,texas,usa,2 days left
dodge,11900,2017,59537.0,gray,2c4rdgcg3hr864989,167755906,south carolina,usa,21 hours left
dodge,4160,2018,32870.0,gray,3c4pdcab8jt166940,167656464,florida,usa,17 hours left
dodge,5690,2018,47085.0,silver,2c4rdgeg8jr337145,167656466,florida,usa,17 hours left
dodge,5090,2018,42989.0,gray,2c4rdgcg2jr218218,167656467,florida,usa,17 hours left
dodge,6800,2016,49033.0,black,1c3cdffh0gd823262,167756148,michigan,usa,2 days left
dodge,4260,2018,33957.0,gray,3c4pdcabxjt311007,167656471,florida,usa,16 hours left
dodge,0,2008,177948.0,orange,2d8hn44h88r669549,167756157,utah,usa,2 days left
dodge,7210,2018,38910.0,black,2c3cdxct1jh233225,167656472,florida,usa,16 hours left
dodge,0,2014,123660.0,silver,1c3cdzab0en111068,167756167,utah,usa,2 days left
dodge,6800,2018,36767.0,gray,2c3cdxhgxjh125388,167656473,florida,usa,16 hours left
dodge,10780,2018,19420.0,white,1c4sdjct1jc174166,167656474,florida,usa,16 hours left
ford,6700,2014,204155.0,beige,1fdfe4fs7eda23699,167756194,pennsylvania,usa,3 days left
ford,19900,2016,86826.0,gray,1fm5k8f8xggc51519,167756205,south carolina,usa,21 hours left
dodge,4040,2018,50765.0,red,3c4pdcab6jt273002,167656476,florida,usa,16 hours left
ford,22300,2016,62774.0,black,1fm5k8fh9ggc37790,167756208,south carolina,usa,21 hours left
dodge,4290,2018,39029.0,white,3c4pdcab0jt474412,167656477,florida,usa,16 hours left
ford,22800,2016,72885.0,silver,1fmjk1ht3gef52975,167756210,south carolina,usa,21 hours left
dodge,4160,2018,6743.0,gray,3c4pdcab8jt384019,167656478,florida,usa,16 hours left
ford,18500,2016,33514.0,white,2fmpk3j98gbb59781,167756214,south carolina,usa,21 hours left
dodge,6060,2018,32504.0,black,3c4pddgg1jt523058,167656479,florida,usa,18 hours left
ford,28800,2016,77638.0,white,1ftew1ep1gfc64335,167756219,south carolina,usa,21 hours left
dodge,6140,2018,52966.0,silver,2c3cdxbg0jh187083,167656480,florida,usa,16 hours left
ford,21000,2016,24157.0,gray,2fmhk6c89gba05297,167756222,south carolina,usa,21 hours left
dodge,6760,2018,35461.0,white,2c3cdzag7jh321665,167656483,florida,usa,16 hours left
ford,25800,2014,47055.0,brown,1ft7x2b62eea29551,167756277,pennsylvania,usa,1 days left
dodge,5470,2018,39721.0,black,3c4pdcgg9jt216280,167656495,florida,usa,16 hours left
ford,14600,2014,75785.0,black,1fm5k8f81egb23411,167756284,pennsylvania,usa,21 hours left
ford,15110,2017,42289.0,white,1ft7w2bt7hec67263,167656516,texas,usa,2 days left
ford,7900,2014,79422.0,white,1fmcu0g9xeud52262,167756290,new york,usa,21 hours left
ford,15290,2017,66582.0,white,1ft7w2bt0hef21363,167656517,texas,usa,2 days left
ford,26500,2015,61436.0,silver,1ftew1cf3fke12825,167756321,south carolina,usa,21 hours left
ford,7320,2017,55618.0,white,1fmzk1cmxhkb51025,167656518,texas,usa,2 days left
ford,4140,2017,40747.0,white,3fa6p0h73hr358945,167656519,texas,usa,2 days left
dodge,1400,2002,185460.0,black,1b7hg38n62s587845,167756423,michigan,usa,2 days left
ford,4160,2017,37176.0,white,3fa6p0hd3hr199785,167656520,texas,usa,2 days left
ford,15840,2017,72445.0,white,1ft7w2bt8hec67434,167656521,texas,usa,2 days left
ford,20500,2014,123355.0,black,1ftfw1et9efb99877,167756547,south carolina,usa,21 hours left
ford,4200,2017,60219.0,red,3fa6p0hd7hr273550,167656522,texas,usa,2 days left
ford,17400,2011,135077.0,red,1ftfw1ef1bfa03548,167756635,georgia,usa,21 hours left
ford,0,2017,76858.0,white,1fbax2cv0hkb32599,167656523,texas,usa,2 days left
ford,15700,2011,309564.0,white,1fduf5gt8bea80212,167756640,south carolina,usa,21 hours left
ford,3740,2017,90618.0,white,nm0ls7e76h1312963,167656524,texas,usa,2 days left
dodge,5000,2001,109360.0,white,1b7hc16x01s213315,167756836,georgia,usa,21 hours left
ford,3160,2017,31563.0,gray,1fadp3e24hl348263,167656526,texas,usa,2 days left
dodge,8600,2005,219823.0,gray,3d7ks28c15g771945,167756840,south carolina,usa,21 hours left
ford,12990,2017,126523.0,white,1ft7w2b60hec03964,167656527,texas,usa,2 days left
ford,4410,2017,209915.0,white,nm0ls7e79h1312701,167656528,texas,usa,2 days left
ford,7420,2017,55854.0,white,1fmzk1cm1hkb51026,167656529,texas,usa,2 days left
ford,13500,2016,45757.0,silver,1fatp8uhxg5296168,167757353,arizona,usa,20 hours left
ford,3540,2017,112893.0,white,3fa6p0g73hr140652,167656530,texas,usa,2 days left
ford,17000,2016,126802.0,no_color,1ft7w2b60geb96643,167757879,florida,usa,2 hours left
ford,4130,2017,34061.0,silver,3fa6p0hd8hr305132,167656531,texas,usa,2 days left
ford,15700,2015,70251.0,white,1ftew1cg0ffa89853,167757917,arizona,usa,14 hours left
ford,4130,2017,42426.0,gray,3fa6p0lu4hr246569,167656532,texas,usa,2 days left
dodge,15500,2012,66452.0,black,1c6rd7lt4cs187334,167757926,pennsylvania,usa,2 days left
ford,4530,2017,41455.0,white,1fmzk1cm7hkb51015,167656533,texas,usa,2 days left
dodge,15600,2011,35275.0,black,1d7rw3gp7bs614101,167758116,pennsylvania,usa,2 days left
ford,4100,2017,38815.0,gray,3fa6p0hd2hr178393,167656535,texas,usa,2 days left
dodge,18200,2011,162281.0,white,3d73y4clxbg535425,167758122,pennsylvania,usa,2 days left
ford,4080,2017,61027.0,black,3fa6p0luxhr231039,167656536,texas,usa,2 days left
ford,5700,2014,178703.0,white,1ftss3el7eda50076,167758159,florida,usa,2 hours left
ford,5000,2017,37321.0,white,3fa6p0k93hr257687,167656538,texas,usa,2 days left
ford,1700,2014,112789.0,white,1fadp3f20el320177,167758222,florida,usa,2 hours left
ford,3650,2016,68142.0,white,1fmcu0f78gub36672,167656726,texas,usa,2 days left
dodge,10500,2014,74203.0,white,2c3cdxct3eh230364,167758265,arizona,usa,1 days left
dodge,4610,2016,87229.0,silver,2c4rdgbg2gr345223,167656729,texas,usa,2 days left
ford,3450,2012,90711.0,white,3fahp0ha5cr389742,167758419,florida,usa,1 days left
ford,6810,2016,66781.0,silver,2fmpk3k95gbb76939,167656730,texas,usa,2 days left
ford,2900,2011,190994.0,white,1ftne2ew6bda76057,167758509,florida,usa,2 hours left
ford,4450,2016,32486.0,white,2fmpk3g96gbc42228,167656731,texas,usa,2 days left
ford,5800,2011,195908.0,white,1ftew1cm0bfc14625,167758515,florida,usa,2 hours left
dodge,4240,2016,83262.0,white,3c4pdcbb9gt181387,167656732,texas,usa,2 days left
ford,26500,2008,62015.0,white,1ftxw43r18eb10682,167758527,pennsylvania,usa,1 days left
ford,8600,2016,73321.0,white,1ftew1cf8gkd34592,167656733,texas,usa,2 days left
ford,8000,2008,132379.0,white,1fdxf46r08ea18180,167758623,florida,usa,2 days left
ford,7040,2016,33291.0,silver,2fmpk3k80gbc65759,167656736,texas,usa,2 days left
ford,4700,2005,225236.0,no_color,1fdxf46p35ea79064,167758702,florida,usa,2 hours left
ford,4880,2016,36876.0,silver,2fmpk4g97gbc51848,167656738,texas,usa,2 days left
dodge,14500,2006,111782.0,silver,1d7ks28c96j246101,167758709,pennsylvania,usa,3 days left
ford,13270,2016,84035.0,white,1ft7w2btxgeb64448,167656756,texas,usa,2 days left
ford,12800,2012,131101.0,gray,1ftfw1et3cfb01665,167758730,arizona,usa,20 hours left
ford,9280,2016,101380.0,white,1ftfw1ef9gkf57726,167656757,texas,usa,2 days left
ford,900,2003,142027.0,white,1ftne24293hb19928,167758752,florida,usa,2 hours left
ford,7560,2016,111476.0,gray,1ftfx1ef7gkd59790,167656758,texas,usa,2 days left
ford,19500,2011,76897.0,white,1fd8w3gt0beb32874,167759102,pennsylvania,usa,2 days left
ford,8020,2016,31944.0,white,1ftew1cp2gke43168,167656759,texas,usa,2 days left
ford,10300,2019,18937.0,black,3fadp4bjxkm123238,167759377,missouri,usa,4 days left
ford,10480,2016,57289.0,gray,wf0dp3th0g4113219,167656760,texas,usa,2 days left
ford,10300,2019,19956.0,silver,3fadp4bj4km123235,167759380,missouri,usa,4 days left
ford,7410,2016,21034.0,gray,1ftex1ep1gfd60365,167656761,texas,usa,2 days left
ford,10300,2019,22881.0,gray,3fadp4bj7km123231,167759385,missouri,usa,4 days left
ford,7570,2016,37252.0,white,1ftfx1ef0gkf25969,167656762,texas,usa,2 days left
dodge,67000,2019,10944.0,blue,2c3cdzl97kh518237,167759490,ohio,usa,21 hours left
ford,12560,2019,15958.0,white,1fd8w3ht1kee23298,167656776,florida,usa,18 hours left
dodge,33000,2019,32251.0,white,1c4sdjct6kc717612,167759493,ohio,usa,21 hours left
ford,11760,2017,30553.0,white,1fd8w3ht4hed36245,167656779,texas,usa,2 days left
dodge,31700,2019,26549.0,red,1c4sdjct5kc744865,167759499,ohio,usa,21 hours left
dodge,25,2007,160528.0,dark blue,2b3ka43g87h836300,167416803,minnesota,usa,17 hours left
ford,0,2000,124969.0,black,1fafp34p7yw270338,167251902,oklahoma,usa,17 hours left
ford,7340,2019,15854.0,gray,1fatp8uh7k5172626,167693585,florida,usa,17 hours left
ford,725,2017,67279.0,gray,3fa6p0h75hr150081,167255037,virginia,usa,2 days left
ford,7400,2019,16482.0,gray,1fatp8uh2k5188622,167693593,florida,usa,17 hours left
ford,720,2006,26914.0,no_color,1fafp36n06w137851,167660576,florida,usa,23 hours left
ford,22800,2017,67217.0,red,1ftew1ep3hfb25518,167765330,michigan,usa,2 days left
ford,2500,2017,78698.0,black,1fmcu9gd2huc27625,167359161,california,usa,19 hours left
ford,0,2003,246065.0,gold,1fafp55u03a242094,167610324,kansas,usa,8 days left
ford,22809,2017,50732.0,black,1ftfx1ef5hke41700,167765332,michigan,usa,20 hours left
ford,0,1998,186855.0,blue,2fmda5143wba16791,167359170,california,usa,19 hours left
ford,0,2013,94004.0,black,3fa6p0h74dr270819,167610728,minnesota,usa,17 hours left
dodge,2320,2007,112182.0,red,2b3ka43g67h630568,167660582,florida,usa,22 hours left
ford,23702,2017,49024.0,black,1ftew1ep4hkc08477,167765335,michigan,usa,2 days left
ford,0,1994,0.0,green,1fdee14n7rha47894,167359174,california,usa,19 hours left
ford,0,1997,203297.0,green,1fmdu35p7vub38059,167610731,minnesota,usa,17 hours left
ford,24800,2017,46955.0,gray,1ftew1ef3hfc22483,167765337,michigan,usa,2 days left
ford,0,1996,296860.0,green,1falp62w5th144314,167359712,california,usa,19 hours left
ford,0,2006,203158.0,red,1fmzk04136ga07119,167610991,illinois,usa,17 hours left
ford,27003,2017,57186.0,black,1ftew1ef4hfa16802,167765338,michigan,usa,20 hours left
ford,0,2002,214800.0,black,3fafp37372r151014,167360232,south carolina,usa,2 days left
ford,350,2004,236980.0,gray,1fmfu16lx4la45470,167611031,illinois,usa,17 hours left
ford,3920,2015,102700.0,white,1ftmf1c85fkd31564,167660596,georgia,usa,2 days left
ford,23100,2017,53270.0,black,1ftew1epxhfb71427,167765343,michigan,usa,20 hours left
ford,8850,2015,143818.0,black,1ftew1cf6ffc68843,167660597,georgia,usa,2 days left
ford,18712,2017,67347.0,black,1ftex1e83hfb13813,167765400,michigan,usa,20 hours left
ford,0,2009,180364.0,blue,1ftyr10d19pa60391,167360535,tennessee,usa,2 days left
ford,0,2009,184889.0,black,1fahp35n09w109143,167611047,illinois,usa,17 hours left
ford,3440,2015,124542.0,white,1fadp5au3fl108248,167660600,georgia,usa,2 days left
ford,50412,2017,47129.0,black,1ft7w2bt3hef41039,167765418,michigan,usa,2 days left
ford,25,1994,206162.0,white,1ftdf15y2rnb12612,167361489,georgia,usa,2 days left
ford,950,2001,229886.0,red,1ftrx17w41nb80705,167611176,illinois,usa,17 hours left
ford,3790,2015,100893.0,gray,3fa6p0h71fr180238,167660602,georgia,usa,2 days left
ford,40514,2017,90304.0,white,1ft7w2bt6heb60592,167765419,michigan,usa,20 hours left
ford,0,1997,146912.0,green,1ftdf18w8vna61251,167362449,wisconsin,usa,2 days left
ford,0,1998,131367.0,white,1ftrf18l7wka62471,167611301,illinois,usa,17 hours left
ford,3830,2015,50593.0,gold,3fa6p0hdxfr241138,167660603,georgia,usa,2 days left
ford,43402,2017,62387.0,blue,1ft7w2bt3hed62547,167765425,michigan,usa,2 days left
ford,10630,2015,82899.0,white,1ftew1eg0ffb32472,167660608,georgia,usa,2 days left
ford,43009,2017,76418.0,white,1ft7w2bt3heb19966,167765426,michigan,usa,2 days left
ford,4600,2006,240740.0,brown,1ftpw14v66fa82105,167611554,mississippi,usa,8 days left
ford,3830,2015,82534.0,silver,3fa6p0hdxfr258523,167660609,georgia,usa,2 days left
ford,53500,2017,55732.0,white,1ft8w4dtxhed96692,167765452,michigan,usa,20 hours left
ford,25,2010,198596.0,gray,1fmeu7de5aua53694,167362668,michigan,usa,2 days left
ford,25,1998,300021.0,brown,1ftzx0766wka18481,167611660,arkansas,usa,17 hours left
ford,6490,2015,74754.0,black,1fm5k7d88fga24308,167660611,georgia,usa,2 days left
ford,51502,2017,27661.0,black,1ft8w3dt8hec12120,167765457,michigan,usa,2 days left
ford,250,2010,115241.0,white,3fahp0ha6ar187697,167362678,michigan,usa,2 days left
ford,25,1984,41577.0,white,2ftcf15y9eca14589,167611661,arkansas,usa,17 hours left
ford,9210,2015,26911.0,silver,1ftew1cg4ffa66589,167660613,georgia,usa,2 days left
ford,58500,2019,21527.0,blue,1ft8w3bt3kee15023,167765561,washington,usa,21 hours left
ford,125,2014,56461.0,silver,1fm5k8gt9ega74266,167362681,michigan,usa,2 days left
ford,33001,2017,35905.0,gray,1ftfw1eg3hfc66707,167765248,michigan,usa,2 days left
ford,10000,2017,35747.0,red,1ftew1efxhkc69002,167357511,arkansas,usa,17 hours left
ford,0,2004,167011.0,red,1fmfu18l84lb61201,167601555,maryland,usa,16 hours left
ford,4480,2011,116480.0,black,2fmdk3gc0bbb23680,167660383,florida,usa,23 hours left
ford,31003,2017,72084.0,red,1ftew1eg0hfb93193,167765253,michigan,usa,20 hours left
ford,75,2001,295780.0,gold,1ftrw08l61kc05834,167357592,arkansas,usa,17 hours left
ford,27102,2017,34165.0,red,1ftfw1eg1hfb78397,167765256,michigan,usa,2 days left
ford,23911,2017,25698.0,black,1ftew1cf3hfb78746,167765258,michigan,usa,20 hours left
ford,25,2010,155242.0,gray,1ftfx1ev7akc32939,167357792,oklahoma,usa,17 hours left
ford,26012,2017,19850.0,black,1ftew1ef2hfb83224,167765260,michigan,usa,20 hours left
ford,75,2014,116535.0,silver,1fadp3k26el249167,167357800,oklahoma,usa,17 hours left
ford,25503,2017,18647.0,black,1ftmf1ef2hfb83980,167765261,michigan,usa,9 minutes
ford,0,1996,252588.0,red,1ftef15n0tlc14455,167357804,oklahoma,usa,17 hours left
dodge,3570,2015,17355.0,black,3c4pdcab2ft637813,167660417,georgia,usa,2 days left
ford,25001,2017,27773.0,gray,1ftfw1ef5hfb70262,167765268,michigan,usa,2 days left
ford,0,2010,86841.0,silver,3fahp0ga3ar366961,167357806,oklahoma,usa,17 hours left
dodge,4700,2015,93423.0,red,3c4pdcgb7ft597655,167660427,georgia,usa,2 days left
ford,29502,2017,14053.0,red,1ftfw1eg1hke28907,167765275,michigan,usa,2 days left
ford,0,2008,145483.0,red,1fmcu03128kc80487,167357813,oklahoma,usa,17 hours left
ford,3870,2010,185983.0,white,1fmcu4k37akb80224,167660491,florida,usa,22 hours left
ford,24811,2017,28464.0,red,1ftew1ep4hfb44546,167765278,michigan,usa,21 hours left
ford,75,2007,154989.0,blue,3fahp06z07r118828,167357820,oklahoma,usa,17 hours left
ford,26400,2017,36295.0,red,1ftew1ef3hfb27101,167765284,michigan,usa,19 hours left
ford,27705,2019,15630.0,gray,1ftew1e48kfb37676,167763405,michigan,usa,19 hours left
ford,28714,2019,14786.0,white,1ftfw1e58kfb37772,167763406,michigan,usa,19 hours left
ford,27502,2019,16146.0,gray,1ftew1e45kfb69856,167763407,michigan,usa,1 minutes
ford,29314,2019,15265.0,gray,1ftew1ep6kfb85302,167763410,michigan,usa,19 hours left
ford,27002,2019,16059.0,gray,1ftew1e55kfb96628,167763414,michigan,usa,1 minutes
ford,28214,2019,15569.0,white,1ftfw1e51kfc13333,167763417,michigan,usa,19 hours left
ford,29900,2019,17488.0,white,1ftfw1e55kfb37583,167763444,michigan,usa,2 days left
ford,27202,2019,18550.0,red,1ftew1e59kfb37761,167763447,michigan,usa,1 minutes
ford,27705,2019,17644.0,silver,1ftew1e41kfb70194,167763448,michigan,usa,19 hours left
ford,29900,2019,17684.0,white,1ftfw1e5xkfc33564,167763450,michigan,usa,2 days left
ford,27705,2019,16600.0,silver,1ftew1e41kfb69644,167763453,michigan,usa,19 hours left
ford,25511,2019,17801.0,silver,1ftfw1e43kfb97031,167763454,michigan,usa,19 hours left
ford,29900,2019,17159.0,silver,1ftfw1e53kfc33535,167763457,michigan,usa,2 days left
ford,27502,2019,17983.0,red,1ftew1e55kfb69820,167763461,michigan,usa,1 minutes
ford,27402,2019,17851.0,white,1ftfw1e52kfb51151,167763463,michigan,usa,1 minutes
ford,26602,2019,18174.0,white,1ftew1e42kfb37902,167763464,michigan,usa,1 minutes
ford,29900,2019,18759.0,black,1ftfw1e58kfb69878,167763465,michigan,usa,2 days left
ford,28500,2019,18901.0,silver,1ftew1e50kfb51192,167763509,michigan,usa,19 hours left
ford,29809,2019,21157.0,silver,1ftfw1e51kfb70029,167763511,michigan,usa,19 hours left
ford,26902,2019,23964.0,white,1ftew1e48kfb37905,167763512,michigan,usa,1 minutes
ford,27402,2019,20154.0,white,1ftew1e59kfb37727,167763513,michigan,usa,1 minutes
ford,25600,2019,23294.0,silver,1ftew1ep1kfb50960,167763515,michigan,usa,19 hours left
ford,27702,2019,20343.0,red,1ftew1e47kfb69647,167763518,michigan,usa,1 minutes
ford,27102,2019,19100.0,white,1ftew1e53kfb37982,167763523,michigan,usa,1 minutes
ford,27102,2019,20014.0,white,1ftew1e54kfa00453,167763525,michigan,usa,1 minutes
ford,25811,2019,21774.0,black,1ftew1e59kfb37887,167763526,michigan,usa,16 minutes
ford,26602,2019,21201.0,white,1ftew1e59kfb69755,167763528,michigan,usa,1 minutes
ford,27102,2019,21766.0,white,1ftew1e49kfb96784,167763533,michigan,usa,1 minutes
ford,26211,2019,17977.0,blue,2fmhk6dt1kba21554,167763603,michigan,usa,21 hours left
ford,24205,2019,22805.0,silver,2fmhk6d80kba19788,167763604,michigan,usa,2 days left
ford,27111,2019,14382.0,black,2fmhk6dt2kba21630,167763606,michigan,usa,21 hours left
ford,27411,2019,9660.0,black,2fmhk6dt1kba21571,167763607,michigan,usa,21 hours left
ford,27302,2019,18969.0,black,2fmhk6dt2kba19683,167763608,michigan,usa,2 days left
ford,27202,2019,24730.0,gray,1ftew1ep2kfb70022,167763609,michigan,usa,1 minutes
ford,26311,2019,15847.0,red,2fmhk6dt5kba19693,167763612,michigan,usa,21 hours left
ford,26602,2019,25009.0,white,1ftew1e55kfb51169,167763613,michigan,usa,1 minutes
ford,27511,2019,11836.0,white,2fmhk6dt7kba19548,167763616,michigan,usa,21 hours left
ford,27200,2019,25508.0,silver,1ftfw1e40kfb69655,167763620,michigan,usa,20 hours left
ford,26511,2019,18196.0,red,2fmhk6dt9kba19695,167763622,michigan,usa,21 hours left
ford,24002,2019,16106.0,gray,2fmhk6c81kba19848,167763726,michigan,usa,2 days left
ford,18511,2019,12735.0,gray,3fa6p0ru0kr211641,167763730,michigan,usa,20 hours left
ford,23402,2019,17417.0,gray,2fmhk6c88kba19846,167763734,michigan,usa,2 days left
ford,23211,2019,17025.0,black,2fmhk6c85kba19710,167763742,michigan,usa,21 hours left
ford,18111,2019,15805.0,black,3fa6p0ruxkr244131,167763743,michigan,usa,20 hours left
ford,25511,2019,11342.0,gray,1fatp8uh4k5177265,167763745,michigan,usa,19 hours left
dodge,22500,2018,20575.0,silver,2c3cdxjg1jh292507,167766487,wisconsin,usa,2 days left
dodge,22500,2018,26026.0,gray,2c3cdxjg4jh292503,167766491,wisconsin,usa,4 days left
dodge,8300,2012,99015.0,gray,1c6rd7ft0cs326533,167766587,wisconsin,usa,1 days left
dodge,16500,2019,27327.0,gray,2c4rdgeg4kr682965,167766650,nebraska,usa,5 hours left
dodge,14500,2019,30229.0,silver,3c4pdcgg9kt700676,167766667,nebraska,usa,5 hours left
dodge,30000,2019,43294.0,white,2c3cdxjg2kh630921,167766742,ontario,canada,10 days left
dodge,30000,2019,54309.0,orange,2c3cdxjg0kh682158,167766743,ontario,canada,10 days left
dodge,30000,2019,52822.0,white,2c3cdxjg2kh658962,167766751,ontario,canada,10 days left
dodge,30000,2019,45554.0,white,2c3cdxjg1kh630912,167766757,ontario,canada,10 days left
dodge,30000,2019,37538.0,white,2c3cdxjg1kh658953,167766758,ontario,canada,10 days left
dodge,29500,2019,35153.0,red,2c3cdxjg6kh630954,167766763,ontario,canada,10 days left
dodge,21600,2019,23783.0,white,2c3cdzgg2kh594165,167767030,washington,usa,2 days left
dodge,22600,2019,30759.0,black,2c3cdxhg2kh608648,167767044,washington,usa,2 days left
dodge,16300,2019,38922.0,gray,2c4rdgcg5kr518563,167767063,washington,usa,2 days left
dodge,8600,2012,165836.0,blue,1c6rd7ht8cs279667,167767147,washington,usa,2 days left
dodge,28800,2019,19235.0,no_color,1c4rdhdg4kc769457,167767327,texas,usa,21 hours left
dodge,22100,2019,9445.0,gray,2c3cdzag4kh686869,167767331,texas,usa,21 hours left
dodge,14300,2018,19164.0,gray,3c4pdcab2jt216649,167717039,north carolina,usa,21 hours left
dodge,13700,2018,54106.0,white,2c4rdgeg6jr205887,167718054,north carolina,usa,21 hours left
dodge,29500,2017,32051.0,no_color,2c3cdzfj5hh650508,167768040,arizona,usa,21 hours left
dodge,18500,2017,14870.0,gray,3c4pddeg4ht608652,167768048,texas,usa,21 hours left
dodge,19000,2016,32294.0,blue,2c3cdxjg0gh303988,167768759,colorado,usa,21 hours left
dodge,43400,2015,7250.0,white,2c3cdzc99fh713682,167769093,arizona,usa,2 days left
dodge,46000,2015,10145.0,no_color,2c3cdzfj8fh877821,167769114,arizona,usa,21 hours left
dodge,12500,2018,59924.0,silver,3c4pdcgg1jt257213,167769598,texas,usa,2 days left
dodge,13900,2017,21304.0,black,2c3cdxbg5hh642083,167770062,florida,usa,1 days left
dodge,13000,2018,52079.0,white,2c4rdgegxjr339012,167724265,california,usa,1 days left
dodge,13000,2018,54960.0,white,2c4rdgcg2jr205677,167724266,california,usa,1 days left
dodge,3000,2013,80099.0,white,1c3cdzcb6dn599101,167770820,texas,usa,19 hours left
